chromosome	Start	End	strand	Blood	GENE ID
17	3663063	3696194	-	16.68080834	P2RX5-TAX1BP3
17	3662896	3668682	-	20.52791647	TAX1BP3
17	3636468	3661542	+	309.2894057	CTNS
17	3608262	3636322	-	10.10097897	SHPK
17	3565444	3609411	-	0.42855288	TRPV1
17	3510502	3557995	-	6.402119527	TRPV3
17	3472374	3503419	+	0	ASPA
17	3440019	3513852	-	0	SPATA22
17	3432870	3433841	-	0	OR1E2
17	3411370	3424070	+	0	OR3A3
17	3397104	3398410	-	0	OR1E1
17	3377527	3377602	-	0	OR1AC1P
17	3309986	3311446	+	0	OR3A4P
17	3291017	3298360	-	0	OR3A1
17	3276942	3386317	-	1.85270512	OR3A2
17	3265611	3266541	+	0	OR1D3P
17	3235703	3241614	+	0	OR1D4
17	3207539	3218896	+	0	OR1A1
17	3197519	3198448	+	0	OR1A2
17	3153889	3154882	-	0	OR1P1
17	3126584	3127581	-	0	OR1G1
17	3116427	3117374	+	0	OR1E3
17	3088484	3104422	-	0	OR1D2
17	3062669	3063607	-	0	OR1D5
17	2755705	3037739	+	8416.359953	RAP1GAP2
17	2748078	2748182	+	0	hsa-mir-1253
17	2748078	2748182	-	0	MIR1253
17	2692861	2692919	-	0	MIR6776
17	2689386	2712663	-	234.9192455	CLUH
17	2680958	2681236	+	29.73264454	RN7SL608P
17	2613284	2613944	-	1.710936122	SAMD11P1
17	2593210	2685615	+	3916.708656	PAFAH1B1
17	2586330	2587866	-	0	EIF4A1P9
17	2557753	2558094	-	0	RN7SL33P
17	2405562	2511891	-	213.6864501	METTL16
17	2384060	2401118	-	1789.609886	MNT
17	2337498	2381058	+	2178.093742	SGSM2
17	2330180	2330370	-	0	SNORD91A
17	2329016	2329237	-	0	SNORD91B
17	2322503	2337507	-	95.46150053	TSR1
17	2306761	2307715	+	3.557090445	HNRNPA1P16
17	2303383	2325260	+	6.297640267	SRR
17	2255719	2256157	+	0	AL450226.2
17	2235713	2236086	-	0	SMG6-IT1
17	2199762	2200039	+	0	RN7SL624P
17	2059839	2303771	-	384.4613928	SMG6
17	2054154	2063241	+	26.08931931	HIC1
17	2050271	2050380	-	0	MIR212
17	2049908	2050008	-	0	MIR132
17	2041936	2043430	+	0	OVCA2
17	2030110	2043430	+	151.5146845	DPH1
17	1934677	2025345	-	0.99559936	RTN4RL1
17	1829702	1900082	+	833.6118642	RPA1
17	1779485	1830634	-	178.118762	SMYD4
17	1716523	1738599	+	636.1099565	WDR81
17	1713903	1713987	-	0	MIR22
17	1702790	1710438	-	21.55552159	TLCD2
17	1646145	1650077	-	420.1265994	RILP
17	1633858	1645747	-	4195.988626	SCARF1
17	1604374	1604672	-	2.460316738	RN7SL105P
17	1569267	1628886	-	12867.74192	SLC43A2
17	1517718	1562816	-	5622.858912	PITPNA
17	1516931	1518096	+	4.927843962	PITPNA-AS1
17	1494571	1516888	-	2721.609644	INPP5K
17	1464186	1492812	-	164.6292896	MYO1C
17	1420689	1463162	-	2012.247081	CRK
17	1344272	1400378	-	898.3825584	YWHAE
17	1270559	1271460	+	0	BHLHA9
17	1022476	1022559	-	1.603210977	MIR3183
17	1003518	1229738	-	9403.67914	ABR
17	997117	1003671	+	96.6793548	TIMM22
17	757097	783390	-	220.2239059	GLOD4
17	752660	755336	+	0	DBIL5P
17	744414	753999	-	106.0346508	GEMIN4
17	732412	742972	+	6.523844453	FAM57A
17	656794	657547	-	2.281258001	RPS4XP17
17	508668	721717	-	1143.994629	VPS53
17	410327	431062	+	32.3471625	C17orf97
17	142789	181636	-	5.548289165	DOC2B
18	80157232	80247546	-	19.24566336	PARD6G
18	80147924	80178432	+	19.25540102	PARD6G-AS1
18	80109031	80147523	+	573.9257201	ADNP2
18	80077707	80078259	+	0	SLC25A6P4
18	80034358	80046397	+	31.28115724	RBFA
18	79970811	80033949	-	322.9645774	TXNL4A
18	79964561	79970822	+	105.966676	HSBP1L1
18	79902420	79951664	-	1137.824586	PQLC1
18	79863668	79900184	+	2.619092906	KCNG2
18	79395856	79529325	+	455.0172973	NFATC1
18	78036739	78036845	+	0	RNU6-655P
18	77971294	77993722	-	0	LINC01029
18	77863464	77863567	-	0	RNA5SP461
18	77435253	77437242	-	0	BDP1P
18	77250549	77277896	+	0	GALR1
18	76978827	77133683	-	13635.37104	MBP
18	76834429	76834888	-	0	RPL26P35
18	76822607	76970727	+	266.0489293	ZNF236
18	76800664	76800774	-	0	RNU6-346P
18	76751305	76751841	+	0	CCND3P2
18	76703444	76704254	-	0	ARL2BPP1
18	76615212	76625940	+	28.17491729	LINC00683
18	76528655	76610968	+	25.24531515	LINC00908
18	76495521	76498088	+	15.01274346	C18orf65
18	76358190	76495190	-	7831.751216	ZNF516
18	75409476	75427703	-	0	SMIM21
18	75210755	75289950	+	297.7646179	TSHZ1
18	75195108	75209348	-	416.5502107	ZADH2
18	74597870	75065671	+	775.3907938	ZNF407
18	74591774	74598508	-	259.3186557	LINC00909
18	74534440	74587212	+	1.42415224	CNDP1
18	74495816	74523454	+	968.1785424	CNDP2
18	74434099	74457944	-	0	FAM69C
18	74389884	74390297	-	2.888869618	FAUP1
18	74315813	74359187	+	0	C18orf63
18	74250847	74292016	-	45.67188342	CYB5A
18	74227506	74227803	+	0	RN7SL551P
18	74148511	74160530	+	50.07637148	TIMM21
18	74073353	74147865	-	3.840628441	FBXO15
18	73744935	73745232	+	0	RN7SL401P
18	72853321	72853382	-	0	MIR548AV
18	72751952	72752051	+	0	RNA5SP460
18	72742314	72868146	-	1.015881929	NETO1
18	72618267	72619222	+	0	HNRNPA1P11
18	72536680	72638521	-	0	CBLN2
18	71519962	71578956	-	0	LINC01541
18	70630534	70650744	-	2.703260083	GTSCR1
18	70512727	70513008	+	0	RN7SL795P
18	70430231	70431125	+	0	RPS2P6
18	70412055	70412391	+	0	LARP7P3
18	70288901	70330200	+	25.30149697	SOCS6
18	70003031	70205945	-	121.3535166	RTTN
18	69831158	69961803	-	267.1588448	CD226
18	69401055	69849087	+	15.07897577	DOK6
18	68866517	68867028	+	0	SDHCP1
18	68858934	68859040	+	0	RNU6-39P
18	68715209	69055189	+	7.914642042	CCDC102B
18	68673688	68715298	-	522.8007112	TMX3
18	68455951	68456877	+	0	AKR1B10P2
18	67137611	67137751	-	0	RPL31P9
18	67081584	67081686	+	0	MIR5011
18	66946116	66946222	+	0	RNU6-1037P
18	66501083	66604138	-	0	CDH19
18	66068750	66069647	-	0	PRPF19P1
18	65750252	65890341	+	0	CDH7
18	64181314	64260055	-	0	LINC01538
18	64080009	64149030	-	0	LINC00305
18	64072158	64072653	+	0	RPL12P39
18	63969925	64019779	+	211.8261176	SERPINB8
18	63949301	63981774	+	0	HMSD
18	63897174	63936111	+	8.859131353	SERPINB10
18	63871692	63903890	+	10.39761856	SERPINB2
18	63752935	63805376	+	0	SERPINB7
18	63655197	63661963	-	0	SERPINB3
18	63647579	63726432	+	0	SERPINB11
18	63637259	63644298	-	0	SERPINB4
18	63586989	63604639	+	0	SERPINB13
18	63556160	63567011	+	0	SERPINB12
18	63476761	63505085	+	0	SERPINB5
18	63389190	63422483	-	3389.485849	VPS4B
18	63327726	63367510	-	113.7788898	KDSR
18	63123346	63320128	-	528.4524813	BCL2
18	62731226	62731332	-	0	RNU6-142P
18	62715450	62980433	+	641.9608153	PHLPP1
18	62650308	62650601	-	0	RN7SL705P
18	62523007	62587709	+	4397.40208	ZCCHC2
18	62442028	62443126	+	0	ACTBP9
18	62415678	62416227	+	0	RPL17P44
18	62325287	62391292	+	9.821614559	TNFRSF11A
18	61957273	61958014	-	0	RPIAP1
18	61905255	62187118	-	121.8722636	PIGN
18	61808063	61894247	-	4.748785225	RNF152
18	61748176	61756646	+	0	LINC01544
18	61404858	61405205	-	0	RPL30P14
18	61391595	61391703	+	0	RNU6-116P
18	61333582	61555773	+	2.703260083	CDH20
18	60663115	60664369	+	0	CTBP2P3
18	60519841	60520165	+	0	MRPS5P4
18	60371062	60372775	-	0	MC4R
18	60163567	60163707	+	0	RNU4-17P
18	60149576	60150365	+	0	RPS3AP49
18	60018625	60018731	+	0	RNU6-567P
18	60009994	60011143	-	0	SDCCAG3P1
18	59972914	59973207	+	0	RN7SL342P
18	59969438	59971396	+	0	NFE2L3P1
18	59899948	59904306	+	1729.588659	PMAIP1
18	59778572	59778989	+	0	GLUD1P4
18	59761558	59761905	+	0	RPS26P54
18	59430939	59697662	-	0	CCBE1
18	59327823	59359962	-	179.961759	LMAN1
18	59275156	59318649	-	0	CPLX4
18	59267035	59274086	-	0	RAX
18	59220168	59230774	+	0	GRP
18	59139477	59158836	+	141.1173021	SEC11C
18	58996734	59069338	+	0	OACYLP
18	58926197	58926296	-	0	RNU2-69P
18	58862600	58986480	+	56.57675297	ZNF532
18	58805268	58805374	+	0	RNU6-219P
18	58690356	58692153	+	1.015881929	MRPL37P1
18	58671386	58754477	+	831.5378832	MALT1
18	58631259	58632120	+	0	RPL9P31
18	58481247	58628957	-	0	ALPK2
18	58451074	58451158	+	0	MIR122
18	58044367	58401540	+	20.58741529	NEDD4L
18	58018794	58019061	-	0	HMGN1P30
18	57838476	57838966	+	0.99559936	RSL24D1P11
18	57755394	57755500	+	0	RNU6-742P
18	57646426	57803315	-	10.12063136	ATP8B1
18	57600656	57622213	-	1678.375929	NARS
18	57548283	57586772	-	94.08555242	FECH
18	57435685	57491297	+	0	ONECUT2
18	57350813	57371731	+	0	ST8SIA3
18	57284602	57284708	-	0	RNU6-737P
18	57147062	57150300	+	0	BOD1L2
18	57054558	57072119	-	0	LINC-ROR
18	57027832	57038845	+	0	WDR7-OT1
18	56651343	57036606	+	409.8530599	WDR7
18	56597208	56651600	-	557.8086722	TXNL1
18	56083356	56137536	-	0	LINC01539
18	55881688	55920199	-	0	LINC01416
18	55776727	55781721	-	0	LINC01415
18	55635833	55636310	+	0	RPL21P126
18	55492175	55496392	+	0	TCF4-AS2
18	55479221	55479298	+	0	MIR4529
18	55452533	55482940	+	0	TCF4-AS1
18	55222331	55664787	-	50.18767601	TCF4
18	55146546	55146645	-	0	RNA5SP459
18	54954403	54954732	+	0	MAP1LC3P
18	54901509	54959508	-	0.42855288	CCDC68
18	54744750	54745581	+	0	RPSAP57
18	54717860	54895516	+	29.73264454	RAB27B
18	54587757	54599493	+	0	DYNAP
18	54406889	54407114	-	12.66342727	SNRPGP2
18	54357917	54385218	+	10.38451697	C18orf54
18	54324358	54357964	-	0	STARD6
18	54269404	54321266	+	482.4676095	POLI
18	54222284	54222412	-	2.619092906	SNORA37
18	54151601	54224788	-	3040.805609	MBD2
18	53605254	53605725	-	0	RPL29P32
18	53237101	53237190	+	0	MIR4528
18	52419189	52419644	-	0	VN1R76P
18	52340172	53535903	+	0	DCC
18	51845007	51845628	-	0	RPS8P3
18	51612639	51613110	-	0	RSL24D1P9
18	51421063	51421674	-	0	SS18L2P2
18	51283733	51283896	-	0	RNU1-46P
18	51174550	51218304	-	425.2314966	MEX3C
18	51158282	51159383	-	0	SRSF10P1
18	51028394	51085045	+	1110.730079	SMAD4
18	50967991	50988121	+	26.09914551	ELAC1
18	50878734	50954257	+	2014.641558	ME2
18	50823577	50824120	+	0	RPL17P46
18	50814392	50815730	+	0	HNRNPA3P16
18	50795120	50825402	-	0	MRO
18	50457887	50458795	+	0	RPLP0P11
18	50319002	50319120	+	0	RNA5SP458
18	50282343	50288304	-	1321.594979	CXXC1
18	50266882	50281774	-	2835.555792	MBD1
18	50227193	50266522	-	21.80390856	CFAP53
18	50206998	50207278	-	0	RN7SL310P
18	50063795	50064440	+	0	ADAD1P2
18	49946266	49946389	-	0	RNA5SP457
18	49822813	50195093	-	6.085465376	MYO5B
18	49814023	49851059	+	0.99559936	SNHG22
18	49782167	49813960	-	125.6958738	ACAA2
18	49650350	49651160	+	0	SMUG1P1
18	49560699	49599182	+	0	LIPG
18	49495147	49496896	-	0	SRP72P1
18	49491664	49491729	-	0	SNORD58B
18	49491283	49491347	-	0	SNORD58A
18	49489245	49489308	-	0	SNORD58C
18	49488453	49492523	-	58.71951737	RPL17
18	49487373	49487422	+	0	MIR1539
18	49481681	49492479	-	0	RPL17-C18orf32
18	49477250	49487252	-	246.6894307	C18orf32
18	49469803	49470223	+	0	PRR13P4
18	49049687	49049768	-	0	MIR4744
18	49041474	49461347	-	518.3841664	DYM
18	48919853	48952052	-	245.8405713	SMAD7
18	48539046	48863217	+	135.8023259	CTIF
18	48478561	48479228	+	0	POLR3GP2
18	48475487	48475600	-	0	RNA5SP456
18	48252301	48252837	+	0	C18orf12
18	48169784	48169890	-	0	RNU6-708P
18	48026673	48410752	-	0	ZBTB7C
18	47808957	47931146	-	1889.156054	SMAD2
18	47630112	47630848	+	0	TPMTP1
18	47380496	47380565	+	0	MIR4527
18	47234442	47234548	-	0	RNU6-1131P
18	47206322	47251603	-	0	SKOR2
18	47152834	47176374	-	16.64486749	IER3IP1
18	47107403	47150520	-	98.12601576	HDHD2
18	46917492	47102243	+	20.531322	KATNAL2
18	46803224	46920160	-	211.5470496	PIAS2
18	46667821	46759257	-	2.136213604	ST8SIA5
18	46476972	46657220	-	477.8747546	LOXHD1
18	46326809	46463140	+	24.66528513	RNF165
18	46173553	46266991	+	1430.379857	C18orf25
18	46121615	46121721	-	0	RNU6-1278P
18	46104332	46128333	+	64.30473326	HAUS1
18	46077004	46077099	-	0	RNY4P37
18	45989653	45989945	-	8.825385022	RN7SKP26
18	45983536	46072272	-	1792.097269	PSTPIP2
18	45847609	45967339	-	2200.0902	EPG5
18	45825512	45844080	+	7.26902197	SIGLEC15
18	45687025	45752520	+	62.05173187	SLC14A1
18	45423764	45483218	-	0	SLC14A2-AS1
18	45212995	45683686	+	1.849429722	SLC14A2
18	44970082	44970166	-	0	MIR4319
18	44680173	45068510	+	72.98802225	SETBP1
18	44522366	44523074	+	0	MLECP1
18	44323436	44531697	-	0	LINC01478
18	44320800	44322257	-	0.853830362	KRT8P5
18	44071583	44071701	+	0	RNA5SP455
18	43267878	43277650	-	0	SYT4
18	42743227	43115691	-	0	RIT2
18	42270589	42270715	+	0	RNA5SP454
18	42159283	42691422	+	3.27685736	LINC00907
18	41955206	42087830	+	1710.225833	PIK3C3
18	41465783	41632185	-	0	KC6
18	40143926	40144504	-	0	RPL17P45
18	40066286	40099233	+	0	LINC01477
18	39678520	39678622	-	0	RNU6-1242P
18	39676721	39676779	+	0	MIR5583-1
18	39334872	39335672	-	0	RPL7AP66
18	39034007	39034110	+	0	RNU6-706P
18	39016047	39016344	-	0	RN7SKP182
18	37657135	37657215	+	0	MIR4318
18	37243047	37566037	-	0	CELF4
18	36829106	37232172	+	59.5170164	KIAA1328
18	36777647	36829216	-	352.1001781	TPGS2
18	36297714	36780055	+	1.444434809	FHOD3
18	36187519	36272157	+	0	MOCOS
18	36129444	36180556	+	399.0675947	ELP2
18	36108532	36129385	-	715.0318553	SLC39A6
18	35984387	36067576	-	882.9010197	RPRD1A
18	35972083	35979286	+	120.2161483	C18orf21
18	35934088	35934142	-	0	MIR3929
18	35904818	35904926	-	0	MIR187
18	35841759	35842617	+	0	NRBF2P1
18	35581117	35711834	+	1352.971017	GALNT1
18	35452230	35497991	-	200.3908768	INO80C
18	35366697	35377337	-	131.8986815	ZNF396
18	35332212	35345482	-	3258.757367	ZNF24
18	35290282	35328390	+	371.7143792	ZNF271P
18	35251058	35290245	-	346.4105207	ZSCAN30
18	35241030	35267133	+	1101.006708	ZNF397
18	34976928	35143470	+	790.3827559	MAPRE2
18	34493290	34891844	+	3.418596846	DTNA
18	33851100	34224952	-	0	NOL4
18	33578233	33751192	+	0	ASXL3
18	32937402	33441101	-	0	CCDC178
18	32672671	32773062	-	5.26805608	KLHL14
18	32511663	32514634	+	0	WBP11P1
18	32412214	32413176	-	0	HNRNPA1P7
18	32196026	32196966	-	0	CLUHP6
18	32185069	32220404	+	0.587329049	MEP1B
18	32176050	32176168	-	0	RNA5SP453
18	32091855	32131561	+	502.4829878	RNF138
18	32018372	32073213	+	393.6642909	RNF125
18	31962178	31963618	+	2.139489002	PGDP1
18	31937533	31937639	+	0	RNU6-1050P
18	31829173	31953136	-	2461.288098	TRAPPC8
18	31759562	31760880	-	0.42855288	SLC25A52
18	31724198	31726956	+	0	LRRC37A7P
18	31718893	31719208	+	0	RN7SKP44
18	31622247	31685836	-	8.554680611	B4GALT6
18	31557010	31599021	+	0	TTR
18	31542146	31556911	-	0	DSG2-AS1
18	31498043	31549008	+	4.927843962	DSG2
18	31447795	31478702	+	1.282383242	DSG3
18	31376777	31414912	+	0	DSG4
18	31345362	31345467	-	0	RNU6-167P
18	31343368	31426988	-	0	DSG1-AS1
18	31318089	31357029	+	0	DSG1
18	31129236	31162856	-	12.73013657	DSC1
18	31101588	31162789	+	0	DSCAS
18	31058840	31102522	-	1808.884037	DSC2
18	30990008	31042815	-	0.42855288	DSC3
18	30984106	30984215	+	0	RNU6-857P
18	29048620	29048719	+	0	RNU6-408P
18	28651732	28653208	+	0	ARIH2P1
18	27950966	28177446	-	91.99595404	CDH2
18	27452514	27453657	-	0	PA2G4P3
18	27418884	27420435	-	0	RBM22P1
18	27355406	27355764	-	0	UBA52P9
18	26906481	27185317	-	0	CHST9
18	26852038	26865818	-	0	AQP4
18	26687621	26703638	-	0	PCAT18
18	26655742	27190698	+	0	AQP4-AS1
18	26599408	26600338	+	0	CIAPIN1P
18	26591467	26591535	-	0	MIR8057
18	26454910	26657401	-	7.327312993	KCTD1
18	26422995	26426101	+	0	LINC01543
18	26366301	26366406	-	0	RNU6-1289P
18	26225936	26391685	+	35.44165621	TAF4B
18	26204869	26205904	+	0	NPM1P2
18	26170726	26171284	-	0.42855288	DHFRP1
18	26133852	26193355	+	2.568041883	PSMA8
18	26098839	26099226	+	0	RPS24P18
18	26016253	26091217	-	393.0682676	SS18
18	25818234	25818532	-	0	RN7SL97P
18	25061926	25352190	-	3.698859443	ZNF521
18	25016434	25017204	-	0	WBP2P1
18	24685772	24686351	-	0	RAC1P1
18	24522273	24522919	-	0	EIF4A3P1
18	24460629	24479957	+	150.4289737	HRH4
18	24426616	24453535	+	151.9218199	IMPACT
18	24321686	24321735	+	0	MIR320C2
18	24218300	24218404	+	0	RNU6-435P
18	24170505	24170623	-	0	RNA5SP452
18	24162044	24397880	-	214.2077601	OSBPL1A
18	24138956	24161603	+	1.285658641	CABYR
18	24124170	24124285	-	0	RNU5A-6P
18	23994213	24015339	-	5.923443322	TTC39C-AS1
18	23992773	24135610	+	137.8533988	TTC39C
18	23709825	23710287	-	0	RPL23AP77
18	23689443	23956222	+	0.853830362	LAMA3
18	23672253	23672748	-	0	RPS10P27
18	23598926	23662885	-	2.703260083	ANKRD29
18	23506184	23586898	-	623.9891758	NPC1
18	23452823	23486603	+	2030.466545	RIOK3
18	23197144	23437961	-	7.968011252	TMEM241
18	23134564	23260467	+	1.015881929	CABLES1
18	23004564	23004862	+	0	RN7SL745P
18	22933349	22933438	+	0	MIR4741
18	22900486	22900995	-	0.99559936	UBE2CP2
18	22798261	23026488	+	118.6588786	RBBP8
18	22647582	22647688	+	0	RNU6-1032P
18	22586465	22587227	+	0	RPS4XP18
18	22413601	22417915	-	0	CTAGE1
18	22180112	22180218	-	0	RNU6-702P
18	22169443	22202528	+	0.99559936	GATA6
18	22164886	22169878	-	0	GATA6-AS1
18	22130603	22130729	-	0	RNU6ATAC20P
18	21928985	21929094	-	0	RNA5SP451
18	21879801	21879904	+	0	RNU6-1038P
18	21829004	21829088	-	0	MIR1-2
18	21825698	21825785	-	0	MIR133A1
18	21825487	21831410	-	2.301540569	MIR133A1HG
18	21793883	21794159	+	0	RN7SL233P
18	21704957	21870957	+	993.4242298	MIB1
18	21683510	21683597	+	6.843774002	MIR320C1
18	21650897	21704805	-	3604.017563	ABHD3
18	21612267	21633524	+	95.17152979	SNRPD1
18	21529281	21600884	-	613.2215692	ESCO1
18	21242242	21525417	+	13.23693601	GREB1L
18	21182503	21183499	-	0	EXOGP1
18	21120404	21120506	-	0	RNU6-120P
18	20946906	21111851	-	7356.70832	ROCK1
18	15320840	15320944	-	0	RNU6-721P
18	15307663	15330282	-	0	AP005901.1
18	15247429	15247997	-	0	BNIP3P3
18	15075445	15122767	+	0	AP005242.1
18	14969001	14970468	-	0	LINC01444
18	14946267	14974215	+	0	LINC01443
18	14888709	14890086	-	0	FGF7P1
18	14830166	14830242	+	0	MIR3156-2
18	14759188	14759294	+	0	RNU6-1210P
18	14728272	14852738	+	0	ANKRD30B
18	14695422	14706597	+	0	GTF2IP8
18	14680604	14681106	-	0	VN1R74P
18	14629832	14632806	-	0	SNX19P3
18	14613137	14614184	+	0	OR4K8P
18	14570844	14571788	+	0	OR4K7P
18	14531676	14531782	-	0	RNU6-1021P
18	14507339	14543585	-	0	POTEC
18	14485806	14487501	+	0	GRAMD4P7
18	14477955	14499278	-	0	CXADRP3
18	14450216	14450883	-	0	LONRF2P1
18	14391913	14393909	-	0	FEM1AP2
18	14377546	14378757	-	0	TERF1P2
18	14337423	14342524	+	17.07339086	CYP4F35P
18	14222008	14222331	+	3.344915554	RHOT1P1
18	14190700	14190806	+	0	RNU6-316P
18	14179097	14252140	+	22.73772283	ANKRD20A5P
18	14153001	14157342	-	0	NF1P5
18	14137710	14139272	+	0	FRG2LP
18	14057457	14132490	-	16.44008256	ZNF519
18	13882044	13915707	-	0	MC2R
18	13824149	13827323	+	0	MC5R
18	13726660	13764558	+	380.1286923	RNMT
18	13715102	13715368	-	0	RN7SL362P
18	13710249	13710484	-	0	AP001525.1
18	13663347	13726663	-	31.29853627	FAM210A
18	13611114	13611200	+	0	MIR4526
18	13459947	13460026	+	0	MIR5190
18	13419421	13427480	-	0	LDLRAD4-AS1
18	13239543	13242076	+	0	C18orf15
18	13217498	13652755	+	222.7916829	LDLRAD4
18	13203774	13216367	-	0	AP001198.1
18	12991362	13125052	+	1385.580376	CEP192
18	12947133	12987536	+	60.03558145	SEH1L
18	12912844	12913906	+	0	EIF4A2P1
18	12911186	12912023	+	0.85710576	STK25P1
18	12785478	12929643	-	727.5796802	PTPN2
18	12661833	12702777	-	22.34005645	CEP76
18	12658043	12725740	+	251.5469147	PSMG2
18	12446512	12658134	-	14.96659682	SPIRE1
18	12400412	12400473	+	0	RNU7-129P
18	12328944	12377314	-	156.7762193	AFG3L2
18	12307669	12344320	+	14.80856888	TUBB6
18	12304091	12304194	-	0	RNU6-170P
18	12254319	12277595	+	0	CIDEA
18	12211378	12211807	+	0	CCDC58P3
18	12101997	12102470	-	0	SDHDP1
18	12098427	12098532	+	0	RNU6-324P
18	12093853	12129749	+	0	ANKRD62
18	12056676	12057822	-	0	AP002414.1
18	11981025	12030883	+	3750.695023	IMPA2
18	11882622	11909223	-	6444.334714	MPPE1
18	11851396	11854449	+	5102.469023	CHMP1B
18	11745626	11747581	+	0	ASNSP6
18	11688956	11885685	+	268.2667838	GNAL
18	11619509	11639699	-	0	NPIPB1P
18	11609596	11610612	+	0	SLC35G4
18	11488570	11506983	+	0	LINC01255
18	10759584	10759649	-	0	MIR6788
18	10666483	11148762	-	0	PIEZO2
18	10636670	10637399	+	0	PMM2P1
18	10623876	10624305	-	7.255949888	CCDC58P1
18	10525905	10552761	+	574.767566	NAPG
18	10454628	10489948	+	4.323478231	APCDD1
18	10405133	10414515	-	0	LINC01254
18	10125340	10144406	+	0	AP005271.1
18	9923920	9924021	+	2.460316738	RNA5SP450
18	9914002	9960021	+	3125.490551	VAPA
18	9885726	9889275	+	11.85010302	TXNDC2
18	9880580	9880886	-	0	PIGPP4
18	9844717	9844846	-	7.839373361	RNA5SP449
18	9830330	9830627	-	8.983233491	RN7SL862P
18	9785108	9787805	+	3.425147643	ZNF415P1
18	9708165	9862551	+	8785.111283	RAB31
18	9678248	9679493	-	19.1240468	KRT18P8
18	9617964	9618072	-	0	RNU6-903P
18	9615264	9619363	+	7.269949669	PPP4R1-AS1
18	9546791	9615240	-	15848.55106	PPP4R1
18	9518119	9518260	-	30.20454566	RNU2-27P
18	9475009	9538116	+	7303.733051	RALBP1
18	9334767	9402420	+	51.19088767	TWSG1
18	9136228	9285985	+	3794.765189	ANKRD12
18	9121265	9136645	-	82.36305897	NDUFV2-AS1
18	9102630	9134345	+	50.81573352	NDUFV2
18	9020029	9020764	+	0	RPS4XP19
18	8705661	8832778	+	7.269949669	MTCL1
18	8695856	8707621	-	0	GACAT2
18	8688022	8688410	-	0	TOMM20P3
18	8609437	8639382	+	74.655447	RAB12
18	8545635	8546817	+	0	AKR1B1P6
18	8486997	8513849	+	0	THEMIS3P
18	8471831	8472128	+	0	RN7SL50P
18	8412129	8414304	+	0	RFWD2P1
18	7814118	7815730	+	0	AP000897.1
18	7566782	8406861	+	98.43543312	PTPRM
18	7231125	7232047	+	0	LRRC30
18	7134931	7135819	+	0	SLC25A51P2
18	6941744	7117814	-	0	LAMA1
18	6936912	6937020	-	0	RNU6-916P
18	6926944	6928210	+	0	SCML2P1
18	6919496	6929966	-	0	LINC00668
18	6729718	6915716	+	0	ARHGAP28
18	6601540	6601836	+	0	RN7SL282P
18	6511416	6590653	+	0	LINC01387
18	6462144	6463015	-	19.96405685	RPL6P27
18	6454962	6455068	+	0	RNU6-349P
18	6256747	6260934	+	0	L3MBTL4-AS1
18	6017723	6017839	-	0	RNU5F-3P
18	5954706	6415237	-	5.989914127	L3MBTL4
18	5882072	5895955	-	0	TMEM200C
18	5840695	5840833	+	0	MIR3976
18	5748819	5876328	+	0	MIR3976HG
18	5392381	5630700	-	58.83186681	EPB41L3
18	5289019	5297053	-	232.5470651	ZBTB14
18	5237826	5246508	+	237.4454985	LINC00667
18	5236724	5238598	-	6.850295286	LINC00526
18	5132749	5133229	-	0	BOD1P2
18	5002759	5003254	-	0	PPIAP14
18	4264602	4295405	+	0	DLGAP1-AS5
18	3977649	3978615	-	0	GAPDHP66
18	3962353	4013943	+	0	DLGAP1-AS4
18	3894699	3894805	-	0	RNU6-831P
18	3885353	3885432	+	0	MIR6718
18	3878180	3897069	+	4.552689805	DLGAP1-AS3
18	3603000	3608336	+	123.6760748	DLGAP1-AS2
18	3593732	3598352	+	196.8845469	DLGAP1-AS1
18	3571215	3571511	-	0	RN7SL39P
18	3496032	4455335	-	2.031763857	DLGAP1
18	3466250	3478978	+	0	GAPLINC
18	3415145	3415580	+	0	BOD1P1
18	3411608	3459978	+	266.1020115	TGIF1
18	3406342	3406818	-	0	RPL21P127
18	3394889	3395312	+	0	IGLJCOR18
18	3377916	3378247	-	0	RPL31P59
18	3261479	3278431	+	8565.115049	MYL12B
18	3247481	3256236	+	4528.899533	MYL12A
18	3093568	3093629	+	0	RNU7-25P
18	3066807	3220108	-	196.7805818	MYOM1
18	2990652	2991078	+	1.282383242	SNRPCP4
18	2916994	3013315	-	9224.924867	LPIN2
18	2847030	2915993	+	943.2477545	EMILIN2
18	2655738	2805017	+	49469.92632	SMCHD1
18	2652170	2655395	-	89.82578411	CBX3P2
18	2649761	2649867	-	0	RNU6-340P
18	2593674	2594913	-	0	KATNBL1P3
18	2571511	2616635	+	138.6316815	NDC80
18	2537525	2571509	-	407.6215238	METTL4
18	1323794	1324085	-	0	RN7SKP72
18	1254383	1408344	-	0	LINC00470
18	1176790	1177012	-	0	COX6CP3
18	904943	912172	+	0	ADCYAP1
18	832238	832469	+	0	BOLA2P1
18	797989	798135	-	0	RNU1-109P
18	721588	812546	-	30.01618254	YES1
18	670324	712676	-	220.595781	ENOSF1
18	657604	673578	+	11.83484288	TYMS
18	653985	657259	-	0	AP001178.1
18	641320	658340	-	0	TYMSOS
18	596988	650334	+	0	CLUL1
18	586517	586850	-	0	RN7SKP146
18	580357	582114	+	0	CETN1
18	316740	500722	-	3.574127128	COLEC12
18	214520	268050	-	167.0024709	THOC1
