chromosome	Start	End	strand	CFASN	GENE ID
16	77722492	77742260	+	23.03276919	NUDT7
16	77247813	77435114	-	0.993527343	ADAMTS18
16	77199397	77213215	+	16.9456011	SYCE1L
16	77190835	77202405	+	2581.416376	MON1B
16	75647786	75761872	+	1183.884337	TERF2IP
16	75627474	75648643	-	4307.127839	KARS
16	75596981	75623300	-	751.6965407	ADAT1
16	75566351	75577881	+	1918.958713	GABARAPL2
16	75536744	75556286	-	82.44044315	TMEM231
16	75472052	75495445	-	14.47774064	CHST6
16	75443054	75465497	-	538.4918199	TMEM170A
16	75293698	75433485	-	522.4893673	CFDP1
16	75228187	75268053	-	1677.443676	BCAR1
16	75204096	75207185	-	0.993527343	CTRB2
16	75148492	75172236	+	150.3922098	ZFP1
16	75111860	75116771	-	19.08429447	LDHD
16	74999030	75110994	+	575.2523316	ZNRF1
16	74871367	75000173	-	1095.043655	WDR59
16	74712955	74774831	-	196.3685556	FA2H
16	74671855	74700960	-	717.36378	MLKL
16	74667506	74668706	+	2.29001231	TMPOP2
16	74621394	74666881	-	717.36378	RFWD3
16	74447427	74607144	-	4626.397369	GLG1
16	74408270	74421953	-	7.766733839	CLEC18B
16	74377878	74392080	+	70.41787853	NPIPB15
16	74313337	74315634	+	6.297533852	AC009120.3
16	74296775	74306288	+	850.7395731	PSMD7
16	74289593	74291052	-	7.896949438	AC009120.5
16	74150520	74151299	+	23.30020152	AC009120.6
16	72782885	73891871	-	520.135205	ZFHX3
16	72283301	72665009	-	50.6698945	LINC01572
16	72112157	72176878	-	123.5764265	PMFBP1
16	72093562	72112912	+	2272.264714	DHX38
16	72063148	72077246	+	1.987054686	HPR
16	72054592	72061055	+	107.3009531	HP
16	72044289	72094431	-	386.2184918	TXNL4B
16	72008588	72027664	+	305.1441403	DHODH
16	71929538	71999978	-	6.077529172	PKD1L3
16	71859680	71895336	-	120.7981493	ZNF821
16	71845996	71931199	+	3957.219407	IST1
16	71845991	71885268	+	1949.945482	ATXN1L
16	71729000	71809201	-	3629.182903	AP1G1
16	71637835	71724701	-	701.4303042	PHLPP2
16	71626161	71642114	+	519.6651005	MARVELD3
16	71565660	71577130	-	18.32009848	TAT
16	71525233	71538746	+	45.70225778	CHST4
16	71464555	71565089	-	97.74692751	ZNF19
16	71447597	71463095	-	25.82949898	ZNF23
16	71358713	71390438	+	33.77992966	CALB2
16	71281389	71289715	-	780.2037174	CMTR2
16	70807378	71230722	-	13.9093828	HYDIN
16	70755098	70773251	+	7.238870318	VAC14-AS1
16	70687439	70801161	-	1256.812089	VAC14
16	70661204	70686066	-	216.9786664	MTSS1L
16	70579895	70660682	+	5.571068407	IL34
16	70523788	70577670	+	3047.564404	SF3B3
16	70480568	70523565	-	1264.565482	COG4
16	70454421	70480274	+	740.9970889	FUK
16	70375978	70439237	-	270.4235509	ST3GAL2
16	70346829	70373383	+	1032.223049	DDX19A
16	70289663	70335283	+	341.0302222	DDX19B
16	70252295	70289543	-	8230.304241	AARS
16	70246778	70251930	-	324.0367418	EXOSC6
16	70219574	70246610	-	60.72173729	SMG1P7
16	70173322	70187361	+	0.506460764	CLEC18C
16	70113626	70162537	+	1061.993209	PDPR
16	70010751	70065945	-	82.25988997	PDXDC2P
16	69950705	69964452	+	12.00313411	CLEC18A
16	69933081	69933180	+	0.706066713	MIR140
16	69762306	69941741	+	2541.442944	WWP2
16	69741867	69754940	-	691.9453784	NOB1
16	69706996	69726951	-	3454.784425	NQO1
16	69565094	69704666	+	1639.275087	NFAT5
16	69424525	69466266	+	985.5791243	CYB5B
16	69355561	69408571	-	612.0128433	TERF2
16	69343248	69351809	-	5.725030774	TMED6
16	69337996	69343111	+	758.5665776	NIP7
16	69328621	69330595	-	11.2970674	PDF
16	69320140	69339667	-	213.9382139	COG8
16	69311356	69326939	+	958.3701516	VPS4A
16	69187129	69309052	+	430.7006947	SNTB2
16	69118010	69132584	-	1630.308039	CHTF8
16	69105564	69118719	+	43.07006947	HAS3
16	68843604	69085180	+	112.4342897	TANGO6
16	68822587	68823070	+	19.74237359	FTLP14
16	68737225	68835548	+	17533.04861	CDH1
16	68686399	68686670	+	1.412133425	HSPE1P5
16	68636189	68722616	+	10481.56035	CDH3
16	68530090	68576072	+	363.132368	ZFP90
16	68358325	68448688	-	26.32316479	SMPD3
16	68310974	68358563	+	360.6769388	PRMT7
16	68284503	68310946	-	140.8357571	SLC7A6OS
16	68284223	68284318	-	0.706066713	RNU6-1262P
16	68264516	68301823	+	614.27804	SLC7A6
16	68245304	68261062	+	449.4680388	PLA2G15
16	68229111	68238102	-	1815.407259	ESRP2
16	68084751	68229259	+	290.1934189	NFATC3
16	68021274	68023442	-	223.1170812	DDX28
16	67987746	68079320	+	205.4654134	DUS2
16	67987394	68000586	-	562.6779092	DPEP2
16	67975663	67980829	-	29.37472433	DPEP3
16	67943474	67969601	-	362.9669511	SLC12A4
16	67939750	67944131	-	45.58146879	LCAT
16	67934502	67937087	-	267.9177443	PSMB10
16	67893272	67929678	+	677.2711406	PSKH1
16	67873023	67884503	+	1167.333775	EDC4
16	67846732	67872567	+	890.3580237	NUTF2
16	67842082	67844195	+	266.1871507	THAP11
16	67828157	67847811	-	339.6180888	CENPT
16	67806765	67832148	+	0.65807912	TSNAXIP1
16	67723066	67806652	-	425.9422896	RANBP10
16	67674531	67719421	-	278.8089987	GFOD2
16	67666816	67668758	+	1.519382293	C16orf86
16	67662945	67667265	-	74.13700482	ENKD1
16	67660946	67662778	+	67.35928165	PARD6A
16	67657512	67660815	-	435.6431617	ACD
16	67562407	67639185	+	888.5247762	CTCF
16	67482571	67483813	-	0.706066713	AGRP
16	67438014	67481237	-	4412.254931	ATP6V0D1
16	67430652	67437553	+	82.46276947	HSD11B2
16	67394152	67416833	-	67.55985933	ZDHHC1
16	67389809	67393535	-	2.862515387	TPPP3
16	67326798	67385203	+	1.412133425	LRRC36
16	67289428	67326763	-	0.706066713	KCTD19
16	67277510	67289499	+	219.5867476	PLEKHG4
16	67237683	67272190	+	120.4284789	SLC9A5
16	67229387	67247658	-	2287.48302	FHOD1
16	67227103	67229278	+	896.5398193	TMEM208
16	67207139	67227048	-	21.18200138	LRRC29
16	67199111	67204029	+	1166.422209	ELMO3
16	67192169	67198918	+	1973.418108	E2F4
16	67184366	67190204	-	45.18826961	EXOC3L1
16	67175602	67184040	-	324.0846211	KIAA0895L
16	67170154	67175735	+	1201.019478	NOL3
16	67164681	67169945	+	417.222162	HSF4
16	67159931	67164570	+	207.8186171	FBXL8
16	67154180	67160298	-	744.1943151	TRADD
16	67148105	67151214	-	87.43040619	B3GNT9
16	67109958	67148539	+	473.0646975	C16orf70
16	67029116	67101058	+	581.6631267	CBFB
16	66988589	67009758	+	163.0803661	CES4A
16	66961237	66975148	+	1.31615824	CES3
16	66934444	66945096	+	514.0165668	CES2
16	66921679	66925644	-	59.61164058	RRAD
16	66908122	66918984	-	3.038764586	CDH16
16	66878589	66895754	+	511.1922999	PDP2
16	66802875	66873256	-	520.3711672	NAE1
16	66720893	66751798	-	2584.204168	DYNC1LI2
16	66614750	66696707	-	3271.685541	CMTM4
16	66603874	66613892	+	555.3279851	CMTM3
16	66579448	66588275	+	227.9073439	CMTM2
16	66566393	66579137	+	45.18826961	CMTM1
16	66552587	66579135	+	1.145006155	CKLF-CMTM1
16	66552563	66566251	+	16.9456011	CKLF
16	66508003	66552544	-	312.9611131	TK2
16	66469796	66481230	-	0.65807912	BEAN1-AS1
16	66427297	66493529	+	9.178867264	BEAN1
16	66408524	66412135	+	7.948218744	LINC00920
16	66366622	66404786	+	19.75196981	CDH5
16	65284499	65576300	-	29.19765695	LINC00922
16	64943753	65126112	-	852.4570823	CDH11
16	61647242	62037035	-	0.506460764	CDH8
16	58707131	58734357	-	1799.846393	GOT2
16	58665109	58685104	-	362.394448	SLC38A7
16	58548499	58548633	-	0.706066713	SNORA46
16	58519951	58629886	-	6295.29081	CNOT1
16	58515479	58521181	+	401.3850466	SETD6
16	58462846	58513628	+	27.63932303	NDRG4
16	58295080	58406144	+	97.24046675	GINS3
16	58231157	58283836	+	52.64632958	CCDC113
16	58157907	58197920	-	1162.185809	CSNK2A2
16	58113588	58129450	-	409.5186933	CFAP20
16	58025566	58046901	+	3731.308609	MMP15
16	57999546	58021618	+	1832.243119	USB1
16	57994668	58000453	-	477.08604	ZNF319
16	57882340	57971116	-	9.160049239	CNGB1
16	57772289	57772352	-	1.717509232	MIR6772
16	57758217	57863053	-	1896.643698	KIFC3
16	57735730	57757250	+	523.6804303	KATNB1
16	57694793	57731805	+	1.717509232	DRC7
16	57668187	57689378	+	2838.206123	ADGRG3
16	57610652	57665580	+	4907.49638	ADGRG1
16	57603137	57603697	+	0.993527343	HMGB3P32
16	57542421	57591681	+	8.015043084	ADGRG5
16	57512178	57536599	-	71.56288468	CCDC102A
16	57471922	57487327	-	167.906121	DOK4
16	57462387	57472010	+	1414.251625	POLR2C
16	57447425	57461275	+	615.6901734	COQ9
16	57428169	57447528	-	667.9391101	CIAPIN1
16	57404767	57416062	+	12.5950677	CCL17
16	57372458	57385048	+	3175.888073	CX3CL1
16	57358772	57366190	+	405.359156	CCL22
16	57248547	57284687	-	456.8251631	PLLP
16	57245098	57253635	+	11.84542416	ARL2BP
16	57186137	57240475	+	908.0839916	RSPRY1
16	57152466	57186116	-	1307.175233	FAM192A
16	57092537	57148367	+	802.198447	CPNE2
16	56989485	57083531	+	2985.586206	NLRC5
16	56961850	56983845	+	35.30333563	CETP
16	56932048	56944863	+	12181.14798	HERPUD1
16	56865207	56915850	+	2.29001231	SLC12A3
16	56730105	56850286	+	638.3409314	NUP93
16	56682424	56684196	+	151.0982765	MT1X
16	56666731	56668065	-	0.706066713	MT1G
16	56657694	56660698	+	64.95813756	MT1F
16	56643705	56644786	+	1.717509232	MT1DP
16	56625475	56627112	+	568.2489776	MT1E
16	56617476	56618818	+	5.152527697	MT1L
16	56608199	56609497	+	2756.693433	MT2A
16	56466836	56520283	-	737.9564668	BBS2
16	56451490	56479100	+	619.220507	OGFOD1
16	56429133	56452199	-	2107.956331	NUDT21
16	56361452	56425538	-	1775.332043	AMFR
16	56191347	56357457	+	92.49473935	GNAO1
16	55846154	55956031	-	1.012921529	CES5A
16	55802851	55833337	-	44.09130103	CES1
16	55760566	55793960	+	1.717509232	CES1P1
16	55566672	55567687	+	1.31615824	CAPNS2
16	55508998	55586670	+	220.2928143	LPCAT2
16	54930862	54934485	+	65.83989936	IRX5
16	54845189	54929189	-	147.8865432	CRNDE
16	54283304	54286763	-	60.54327902	IRX3
16	53701692	54158512	+	579.8975751	FTO
16	53598153	53703938	-	97.24046675	RPGRIP1L
16	53491040	53504411	-	626.9984262	AKTIP
16	53443228	53443332	-	0.706066713	RNU6-1153P
16	53433977	53491649	+	2085.452731	RBL2
16	53055033	53329150	+	1356.25979	CHD9
16	52438005	52547802	-	22.85112889	TOX3
16	51553436	51647132	+	31.06693536	HNRNPA1P48
16	50742050	50801935	+	2821.867669	CYLD
16	50693588	50734041	+	285.2509519	NOD2
16	50666300	50681353	-	244.2990826	SNX20
16	50548330	50649249	+	2.118200138	NKD1
16	50313487	50368934	-	1343.09222	BRD7
16	50246137	50318135	+	323.1219676	ADCY7
16	50065941	50106387	+	348.0818711	HEATR3
16	50024410	50037088	+	380.1420434	CNEP1R1
16	48577524	48578369	-	1.412133425	RPS2P44
16	48538726	48620148	-	2882.552995	N4BP1
16	48496990	48498601	+	1.31615824	MOCS1P1
16	48356364	48448402	-	229.001231	SIAH1
16	48334471	48334854	-	8.472800551	UBA52P8
16	48244296	48363122	+	1779.407471	LONP2
16	48166910	48247568	-	9.884933977	ABCC11
16	48081006	48156018	-	0.993527343	ABCC12
16	47598654	47598996	-	0.572503077	NDUFA5P11
16	47565090	47566884	-	0.706066713	EIF4BP5
16	47461123	47701523	+	1607.029211	PHKB
16	47154387	47464149	-	1381.996534	ITFG1
16	47144323	47162747	+	1.987054686	ITFG1-AS1
16	47077703	47143997	-	746.3125152	NETO2
16	46955362	46973788	-	1403.024683	DNAJA2
16	46884378	46931297	+	1114.879339	GPT2
16	46796607	46831411	-	71.5339687	C16orf87
16	46703369	46790407	-	1.412133425	MYLK3
16	46689643	46698394	+	74.13700482	ORC6
16	46656132	46689518	-	3069.978066	VPS35
16	46626404	46626992	-	8.609832993	RAB43P1
16	46580554	46621626	-	112.2106032	SHCBP1
16	46469341	46569097	-	1.31615824	ANKRD26P1
16	35636687	35645180	-	0.993527343	KIF18BP1
16	35335277	35336889	-	0.65807912	FRG2HP
16	35169692	35170241	-	1.412133425	UBE2MP1
16	34266041	34268649	-	6.297533852	BCLAF1P2
16	31873758	31917357	+	1349.717937	ZNF267
16	31713229	31794869	+	426.4352696	ZNF720
16	31700590	31711986	+	867.7559898	CLUHP3
16	31489471	31509309	-	742.4714805	C16orf58
16	31483002	31490860	+	6.870036929	SLC5A2
16	31471585	31477960	+	20.8640742	TGFB1I1
16	31458080	31467166	+	332.9880346	ARMC5
16	31432593	31443160	-	1.012921529	ZNF843
16	31393312	31426505	+	26.90764464	ITGAD
16	31355134	31382997	+	28431.69439	ITGAX
16	31259967	31332892	+	626.2811741	ITGAM
16	31214021	31231537	+	2.862515387	TRIM72
16	31201485	31203450	-	55.07320358	PYCARD
16	31180110	31194871	+	4842.777828	FUS
16	31138925	31150094	-	48.68283981	PRSS36
16	31131433	31135762	-	7726.05896	PRSS8
16	31118078	31118747	+	1.717509232	AC135050.5
16	31115754	31131393	+	1210.947687	KAT8
16	31106107	31112791	+	1329.352146	BCKDK
16	31090842	31095980	-	97.36567962	VKORC1
16	31083425	31089628	-	24.61763233	PRSS53
16	31074422	31084196	+	1414.782937	ZNF646
16	31060843	31074320	-	108.028207	ZNF668
16	31032889	31042975	+	1878.760206	STX4
16	30989256	31010661	-	28.62515387	STX1B
16	30985207	30989152	+	237.5887771	HSD3B7
16	30957294	30984664	+	1272.332216	SETD1A
16	30949066	30956461	+	199.8168797	ORAI3
16	30923055	30948783	+	555.6745028	FBXL19
16	30919319	30923269	-	121.0441227	FBXL19-AS1
16	30896607	30903560	+	45.22774312	CTF1
16	30875222	30895220	+	5.064607643	MIR762HG
16	30833626	30894960	-	274.2135467	BCL7C
16	30778449	30787202	-	197.5196981	ZNF629
16	30761745	30776307	+	2843.330652	RNF40
16	30748270	30761176	+	1277.98075	PHKG2
16	30698209	30741409	+	125.1844452	SRCAP
16	30658431	30670814	+	4086.125446	FBRS
16	30650717	30656440	+	911.0645736	PRR14
16	30602558	30624012	-	277.1941287	ZNF689
16	30573740	30585771	-	234.9342458	ZNF785
16	30569346	30572734	-	242.1808824	ZNF688
16	30553764	30558498	-	146.8618762	ZNF764
16	30524001	30526821	-	612.1598398	ZNF768
16	30472658	30523185	+	209.7018136	ITGAL
16	30443631	30446181	-	2130.122624	SEPHS2
16	30423619	30430075	-	410.7396799	DCTPP1
16	30407297	30431108	+	59.8851999	ZNF771
16	30378106	30400108	+	187.7810094	ZNF48
16	30370934	30377991	+	9.622754522	MYLPF
16	30357102	30370264	-	1748.996902	TBC1D10B
16	30350766	30355361	-	2483.236628	CD2BP2
16	30267553	30335374	-	42.77514279	SMG1P5
16	30199228	30204310	+	2.532303822	SULT1A3
16	30192934	30194306	-	6.583989936	BOLA2B
16	30182827	30189076	+	2887.106788	CORO1A
16	30114105	30123506	-	2176.267649	MAPK3
16	30104810	30113856	-	109.3955251	GDPD3
16	30092314	30096915	-	3180.067139	YPEL3
16	30085793	30091887	-	18.32009848	TBX6
16	30075978	30085377	+	2479.125441	PPP4C
16	30064164	30070457	+	23875.45558	ALDOA
16	30005509	30023270	-	95.72108446	DOC2A
16	29995294	30005793	+	798.561452	INO80E
16	29992321	29996436	-	360.8000901	HIRIP3
16	29973641	29992261	+	2757.038377	TAOK2
16	29940885	29973052	+	1227.446598	TMEM219
16	29905012	29927035	-	405.282293	KCTD13
16	29900375	29919864	+	112.9407504	ASPHD1
16	29871159	29899547	-	862.7417261	SEZ6L2
16	29858357	29863736	-	1599.947171	CDIPT
16	29820394	29848039	+	9971.2861	MVP
16	29815952	29820117	+	145.9882847	PAGR1
16	29811382	29815892	+	123.7188745	PRRT2
16	29806106	29811164	+	297.0646756	MAZ
16	29790719	29805385	+	663.7027099	KIF22
16	29778240	29782973	+	33.77992966	ZG16
16	29742463	29746006	-	244.2990826	C16orf54
16	29679008	29698699	+	2461.399315	QPRT
16	29662979	29670876	+	25.41840165	SPN
16	29613104	29613640	-	7.948218744	SLC7A5P1
16	29527568	29594966	-	46.69578512	SMG1P2
16	29454501	29458219	+	0.706066713	SLX1B
16	29425800	29447026	-	5.961164058	SMG1P6
16	29381354	29404029	-	21.85760155	NPIPB11
16	29074976	29116718	+	4.606553839	RRN3P2
16	28984826	28990783	+	11.92232812	LAT
16	28974221	28984548	+	42.11706367	SPNS1
16	28950807	28967097	+	1285.903881	NFATC2IP
16	28931939	28939346	+	0.506460764	CD19
16	28904421	28936526	-	458.9433632	RABEP2
16	28878957	28879920	-	2.82426685	ATP2A1-AS1
16	28878405	28904509	+	40.73462107	ATP2A1
16	28846600	28874212	+	936.2444609	SH2B1
16	28842411	28846408	-	4731.165432	TUFM
16	28823035	28837237	+	5579.614993	ATXN2L
16	28751787	28772807	+	1.717509232	NPIPB9
16	28700294	28701540	-	2.632316479	CDC37P1
16	28688558	28735730	+	320.0292203	EIF3C
16	28637654	28658682	+	1.012921529	NPIPB8
16	28605196	28623625	-	346.9256236	SULT1A1
16	28591943	28597109	-	180.9717579	SULT1A2
16	28532708	28539174	-	1384.312441	NUPR1
16	28499362	28512051	-	2.025843057	IL27
16	28494649	28498970	+	1666.255915	APOBR
16	28474111	28495575	-	119.0182796	CLN3
16	28456372	28471175	-	3.435018465	NPIPB7
16	28379579	28403879	-	10.59100069	EIF3CL
16	28342555	28363508	-	5.152527697	NPIPB6
16	28292519	28323849	+	86.43687885	SBK1
16	28111173	28111647	-	0.572503077	TPRKBP2
16	28097979	28211920	-	5040.297526	XPO6
16	27787535	28063509	-	0.572503077	GSG1L
16	27550133	27780369	+	1419.235129	KIAA0556
16	27459555	27549913	-	3501.669724	GTF3C1
16	27447669	27453393	-	0.993527343	IL21R-AS1
16	27402162	27452042	+	24.04512925	IL21R
16	27313668	27364778	+	4111.717102	IL4R
16	27268205	27290492	+	8.587546162	FLJ21408
16	27224991	27268794	-	763.371779	NSMCE1
16	27203495	27221768	+	58.3953139	KDM8
16	26032539	26032811	-	6.354600414	HMGN2P3
16	25236001	25257931	-	133.393217	ZKSCAN2
16	25140577	25149032	-	5.922712078	LCMT1-AS2
16	25111729	25178231	+	475.1828976	LCMT1
16	25085592	25111555	-	1.012921529	LCMT1-AS1
16	24919385	25015666	-	560.0253309	ARHGAP17
16	24845841	24911628	+	2.118200138	SLC5A11
16	24610209	24827632	+	1082.40027	TNRC6A
16	24537693	24572863	+	963.074996	RBBP6
16	24203116	24203231	+	1.717509232	MIR1273H
16	23835946	24220611	+	1144.094867	PRKCB
16	23690326	23713500	-	1.31615824	ERN2
16	23677656	23690367	+	139.6907509	PLK1
16	23641392	23677455	+	1293.12547	DCTN5
16	23603160	23641310	-	264.0689505	PALB2
16	23581002	23596356	-	734.5214484	NDUFAB1
16	23557362	23574389	+	1239.853147	UBFD1
16	23522014	23557731	-	1089.460938	EARS2
16	23463542	23521995	-	1363.392378	GGA2
16	23412380	23416680	+	3.974109372	RN7SKP23
16	23388493	23453180	-	385.8670742	COG7
16	23278231	23381299	+	4302.93313	SCNN1B
16	23182715	23216883	+	1293.514218	SCNN1G
16	23061406	23149270	-	507.2377266	USP31
16	22814177	22916338	+	0.65807912	HS3ST2
16	22479121	22536521	+	125.378174	NPIPB5
16	22437008	22492220	+	20.8640742	SMG1P1
16	22418672	22437715	-	102.8115352	RRN3P3
16	22345936	22437165	-	925.7374762	CDR2
16	22297375	22335103	+	917.1499301	POLR3E
16	22206282	22288732	+	476.8950635	EEF2K
16	22165583	22191754	+	2.29001231	SDR42E2
16	22092538	22156966	+	0.993527343	VWA3A
16	21983865	22001110	-	1.31615824	PDZD9
16	21952660	21983660	+	1918.383258	UQCRC2
16	21834569	21880827	-	121.4434746	NPIPB4
16	21796106	21820410	-	251.3862238	RRN3P1
16	21663971	21761935	+	16.88996483	OTOA
16	21642294	21642400	+	0.65807912	RNU6-196P
16	21642054	21642160	+	0.65807912	RNU6-1005P
16	21639537	21652660	-	915.7685263	IGSF6
16	21597218	21657473	+	1557.583168	METTL9
16	21506049	21506135	-	1.519382293	MIR3680-1
16	21446683	21520444	-	83.45629682	SMG1P3
16	21402237	21448567	-	75.54913825	NPIPB3
16	21376648	21386064	+	1.31615824	SNX29P1
16	21300849	21339037	+	8.609832993	CRYM-AS1
16	21238874	21303083	-	6.354600414	CRYM
16	21197450	21214510	-	0.572503077	ZP2
16	21158377	21180616	+	1294.429458	TMEM159
16	20933111	21159441	-	2.118200138	DNAH3
16	20899868	20925006	+	254.1840165	LYRM1
16	20854925	20900384	-	357.8144234	DCUN1D3
16	20780193	20900349	-	168.1449738	ERI2
16	20702816	20742084	-	845.8679217	THUMPD1
16	20623237	20698890	-	1.412133425	ACSM1
16	20610243	20797581	+	11.2970674	ACSM3
16	19716456	19858467	+	41.65793604	IQCK
16	19701934	19718235	-	333.7692942	KNOP1
16	19523811	19553408	+	290.1099842	CCP110
16	19501689	19522145	-	1135.601753	GDE1
16	19410496	19499113	+	4432.820951	TMC5
16	19167971	19268334	+	76.50160542	SYT17
16	19113932	19121629	+	1308.742035	ITPRIPL2
16	19067599	19080095	+	223.8487033	COQ7
16	18983934	19063942	+	18.35773453	TMC7
16	18804853	18926454	-	3745.887636	SMG1
16	18791667	18801678	-	1447.569339	ARL6IP1
16	18781295	18790383	-	1414.870108	RPS15A
16	18417325	18562211	-	753.5005922	NOMO2
16	18374521	18401940	-	40.95186933	PKD1P5
16	17101769	17470881	-	109.4403405	XYLT1
16	16148928	16223522	-	29.65480193	ABCC6
16	15125242	15154564	-	143.3315427	PKD1P6
16	15104312	15123498	-	40.6477185	NPIPP1
16	14911220	14911313	+	0.706066713	MIR3180-1
16	13922332	13922679	-	0.572503077	RPS26P52
16	13920157	13952345	+	132.1862595	ERCC4
16	12659799	12804017	-	468.8282972	CPPED1
16	11976737	12574289	+	435.6748419	SNX29
16	11903923	11904137	-	1.145006155	COX6CP1
16	11868128	11916082	-	3567.756689	GSPT1
16	11833850	11851585	-	3625.357871	RSL1D1
16	11750586	11797267	-	1110.837554	ZC3H7A
16	11679080	11742878	-	1565.349902	TXNDC11
16	11668414	11679159	+	1714.329978	SNN
16	11547722	11636381	-	14068.46711	LITAF
16	11254405	11256200	-	48.11377261	SOCS1
16	11249619	11381662	+	61.85943726	RMI2
16	11242653	11243552	+	0.506460764	HNRNPCP4
16	11027024	11027763	+	0.572503077	RPL7P46
16	10944488	11182189	+	770.0166392	CLEC16A
16	10928891	10942460	-	1.412133425	DEXI
16	10866222	10943021	+	665.248576	CIITA
16	10760919	10818794	-	7.0904507	TVP23A
16	10743786	10769351	+	139.0951424	NUBP1
16	10627501	10694945	-	1.012921529	TEKT5
16	10528422	10580698	-	7425.623362	EMP2
16	10514842	10528202	-	5.571068407	LINC01290
16	10326434	10483638	+	119.1123207	ATF7IP2
16	9091648	9121640	+	1164.141963	C16orf72
16	8892094	8964514	-	2151.466565	USP7
16	8852942	8869012	-	958.753886	CARHSP1
16	8788823	8849331	+	492.1284987	PMM2
16	8780384	8797648	-	184.3459909	TMEM186
16	8674565	8784575	+	173.6924113	ABAT
16	8621683	8649654	+	350.3718834	METTL22
16	5084304	5097808	-	159.9132261	EEF2KMT
16	5044122	5066110	-	261.9154897	C16orf89
16	5033923	5087379	+	263.3628838	ALG1
16	5024844	5034141	-	300.7844196	NAGPA
16	4958317	5019158	+	5.922712078	SEC14L5
16	4882507	4960741	-	3982.057591	PPL
16	4846665	4882360	+	2883.787592	UBN1
16	4803203	4847342	-	2306.042396	GLYR1
16	4796968	4802950	-	493.5406321	ROGDI
16	4788397	4796491	+	109.3480878	SMIM22
16	4748239	4767624	-	188.9260156	ZNF500
16	4734272	4749396	+	22.5941348	C16orf71
16	4696510	4734378	-	359.5319326	ANKS3
16	4693694	4695859	+	404.5762263	NUDT16L1
16	4616493	4690974	+	1539.134263	MGRN1
16	4608883	4615027	-	613.999898	UBALD1
16	4556490	4600714	+	26.12446837	C16orf96
16	4425805	4456775	+	1449.554961	DNAJA3
16	4371848	4383528	+	335.6203511	VASN
16	4354542	4425705	-	132.6927203	CORO7
16	4331549	4355607	-	44.65524004	PAM16
16	4324667	4328340	-	1.974237359	GLIS2-AS1
16	4314761	4339597	+	518.6877882	GLIS2
16	4257186	4273075	-	188.7701952	TFAP4
16	4243943	4253817	-	28.2426685	LINC01569
16	4189374	4242080	-	0.65807912	SRL
16	3953387	4116185	-	682.4236683	ADCY9
16	3725054	3880726	-	4440.7179	CREBBP
16	3651639	3717597	-	721.2547153	TRAP1
16	3611728	3680143	+	297.4517621	DNASE1
16	3581181	3611598	-	156.0407435	SLX4
16	3539033	3577400	-	25.83171092	NLRC3
16	3500924	3539048	+	241.5962987	CLUAP1
16	3493484	3495480	-	0.572503077	C16orf90
16	3443611	3486963	+	769.8203618	NAA60
16	3432422	3443553	-	73.43093811	ZNF597
16	3401235	3409370	+	130.1520819	ZNF174
16	3382081	3401065	-	12.00313411	ZSCAN32
16	3370979	3372740	-	3.54522535	MTRNR2L4
16	3305406	3318852	+	340.8480944	ZNF75A
16	3298832	3305729	-	55.53279851	TIGD7
16	3263800	3301401	+	1191.378904	ZNF263
16	3263743	3267567	+	64.82697783	LINC00921
16	3242028	3256627	-	1042.860535	MEFV
16	3222325	3236221	-	289.1140541	ZNF200
16	3144015	3149963	+	13.41526754	CASP16P
16	3129777	3142805	+	418.2750114	ZNF213
16	3112560	3120517	+	182.1652119	ZNF205
16	3110460	3134882	-	55.53279851	ZNF213-AS1
16	3088890	3099317	-	2.025843057	ZSCAN10
16	3086143	3086300	+	3.530333563	RNU1-22P
16	3065297	3082192	+	581.6631267	IL32
16	3046681	3060726	+	960.9567959	MMP25
16	3037403	3059370	-	530.9621679	MMP25-AS1
16	3024027	3027755	+	328.3814808	THOC6
16	3022620	3024286	-	231.9590301	HCFC1R1
16	3018445	3022383	+	2563.218172	TNFRSF12A
16	3014712	3020071	-	1.145006155	CLDN6
16	3012456	3014505	+	165.6126699	CLDN9
16	2969245	2973489	+	154.0033278	PAQR4
16	2968024	2980539	-	49.35593398	PKMYT1
16	2963944	2968383	+	31.40056739	KREMEN2
16	2911937	2951208	+	570.5019038	FLYWCH1
16	2883186	2899382	+	237.5300985	FLYWCH2
16	2852727	2858170	-	5380.22835	PRSS22
16	2839568	2842744	-	3.038764586	PRSS30P
16	2830169	2839585	+	16.88996483	ZG16B
16	2822659	2822993	-	1.412133425	EIF1P4
16	2817180	2826304	+	76.1429093	PRSS21
16	2798485	2805302	+	2.118200138	PRSS41
16	2783953	2787948	-	21.18200138	PRSS33
16	2752329	2772538	+	19096.98515	SRRM2
16	2737076	2752600	-	8.587546162	SRRM2-AS1
16	2712418	2720551	-	77.9949577	PRSS27
16	2682475	2709030	+	2680.935308	KCTD5
16	2616121	2643296	-	32.47906878	PDPK2P
16	2592514	2594563	+	196.2865461	AC141586.5
16	2537964	2603188	+	1889.260156	PDPK1
16	2531922	2532005	-	0.506460764	MIR3178
16	2520357	2531422	+	745.1455073	AMDHD2
16	2513870	2520218	+	14.68736217	ATP6V0C
16	2475051	2509560	+	241.5962987	TBC1D24
16	2471499	2474145	+	0.506460764	NTN3
16	2429394	2458854	+	151.1408124	CCNF
16	2339150	2426699	+	1.987054686	ABCA17P
16	2275881	2340746	-	621.9481168	ABCA3
